who,date,migrt,chess_x,chess_y
44299450,20191001,20190602,106,85
44299450,20190601,20190602,108,85
44299450,20190201,20190602,118,113
44299450,20190501,20190602,118,112
44299450,20190101,20190602,117,113
44299450,20191201,20190602,106,85
44299450,20190401,20190602,118,112
44299450,20190901,20190602,108,85
44300422,20191201,20190702,118,79
44300422,20190801,20190702,118,79
44300422,20190401,20190702,107,91
44300422,20191101,20190702,117,79
44300422,20190701,20190702,118,79
44300422,20190901,20190702,117,79
44300422,20190501,20190702,108,89
44300422,20190101,20190702,108,89
44300422,20190301,20190702,107,91
44300422,20190201,20190702,107,90
44300422,20190601,20190702,108,90
44300422,20191001,20190702,117,79
44308960,20190901,20190801,205,63
44308960,20190501,20190801,192,82
44308960,20190101,20190801,192,81
44308960,20191101,20190801,202,66
44308960,20190701,20190801,192,82
44308960,20190301,20190801,192,83
44308960,20190601,20190801,192,82
44308960,20190201,20190801,192,83
44308960,20191001,20190801,200,63
44308960,20190801,20190801,204,61
44308960,20190401,20190801,192,82
44308960,20191201,20190801,202,65
44316586,20191001,20190801,56,146
44316586,20190401,20190801,88,44
44316586,20190801,20190801,57,150
44316586,20191201,20190801,62,147
44316586,20190901,20190801,58,148
44316586,20190201,20190801,88,43
44316586,20190601,20190801,89,43
44316586,20190501,20190801,88,43
44316586,20190101,20190801,88,43
44316586,20191101,20190801,59,148
44316586,20190301,20190801,88,43
44316586,20190701,20190801,88,43
44320014,20190601,20190628,114,34
44320014,20190201,20190628,113,35
44320014,20190901,20190628,44,73
44320014,20190501,20190628,112,34
44320014,20190101,20190628,113,35
44320014,20191201,20190628,43,75
44320014,20190401,20190628,113,34
44320014,20190801,20190628,44,74
44320014,20190301,20190628,113,34
44320014,20190701,20190628,44,74
44320014,20191101,20190628,43,75
44320014,20191001,20190628,44,74
44328046,20190301,20190524,59,162
44328046,20190701,20190524,89,114
44328046,20191101,20190524,91,113
44328046,20190501,20190524,59,163
44328046,20191001,20190524,89,113
44328046,20190601,20190524,89,114
44328046,20190201,20190524,59,162
44328046,20190901,20190524,89,114
44328046,20190101,20190524,59,163
44328046,20190801,20190524,89,114
44328046,20191201,20190524,92,113
44328046,20190401,20190524,59,163
44328578,20190701,20190709,102,108
44328578,20190301,20190709,236,115
44328578,20190401,20190709,236,115
44328578,20191001,20190709,99,109
44328578,20190601,20190709,236,115
44328578,20190201,20190709,236,115
44328578,20190801,20190709,101,109
44328578,20191101,20190709,103,105
44328578,20190901,20190709,99,109
44328578,20190101,20190709,235,115
44328578,20190501,20190709,236,115
44328578,20191201,20190709,103,105
44336812,20191201,20190602,35,72
44336812,20190401,20190602,84,63
44336812,20190801,20190602,35,71
44336812,20190701,20190602,35,71
44336812,20191101,20190602,35,71
44336812,20190301,20190602,84,63
44336812,20191001,20190602,34,71
44336812,20190601,20190602,35,72
44336812,20190201,20190602,83,63
44336812,20190501,20190602,84,63
44336812,20190101,20190602,85,62
44336812,20190901,20190602,35,71
44352178,20190301,20190710,115,91
44352178,20190801,20190710,120,78
44352178,20191201,20190710,118,74
44352178,20191001,20190710,118,72
44352178,20190601,20190710,115,91
44352178,20190201,20190710,116,91
44352178,20190401,20190710,115,91
44352178,20191101,20190710,118,72
44352178,20190701,20190710,116,91
44352178,20190101,20190710,116,91
44352178,20190901,20190710,118,76
44352178,20190501,20190710,115,91
44371114,20191201,20190804,147,110
44371114,20190601,20190804,145,46
44371114,20190201,20190804,144,46
44371114,20190101,20190804,144,46
44371114,20190801,20190804,149,110
44371114,20190401,20190804,144,46
44371114,20190501,20190804,141,42
44371114,20190901,20190804,148,108
44371114,20191001,20190804,148,108
44371114,20190301,20190804,144,45
44371114,20190701,20190804,145,46
44371114,20191101,20190804,147,110
44375388,20190201,20190602,144,81
44375388,20190601,20190602,143,81
44375388,20190701,20190602,129,34
44375388,20191101,20190602,132,35
44375388,20190301,20190602,144,82
44375388,20190401,20190602,144,82
44375388,20191201,20190602,132,36
44375388,20190801,20190602,130,33
44375388,20191001,20190602,130,35
44375388,20190101,20190602,144,81
44375388,20190501,20190602,144,82
44375388,20190901,20190602,131,33
44385342,20190701,20190728,19,115
44385342,20190301,20190728,19,116
44385342,20190601,20190728,19,116
44385342,20191001,20190728,156,52
44385342,20190501,20190728,19,116
44385342,20190901,20190728,157,51
44385342,20190201,20190728,19,116
44385342,20190401,20190728,19,116
44385342,20190801,20190728,156,52
44385342,20191201,20190728,157,52
44385342,20190101,20190728,19,115
44385342,20191101,20190728,156,52
44392216,20190701,20190601,71,30
44392216,20191101,20190601,71,30
44392216,20190301,20190601,37,70
44392216,20191001,20190601,71,30
44392216,20190601,20190601,72,30
44392216,20190201,20190601,38,68
44392216,20190901,20190601,72,30
44392216,20190501,20190601,38,69
44392216,20190101,20190601,38,68
44392216,20190401,20190601,37,69
44392216,20190801,20190601,71,30
44392216,20191201,20190601,71,30
44401366,20190101,20190712,74,108
44401366,20190901,20190712,26,104
44401366,20190301,20190712,74,108
44401366,20190701,20190712,29,102
44401366,20191101,20190712,29,102
44401366,20190801,20190712,28,102
44401366,20191201,20190712,29,101
44401366,20190401,20190712,74,108
44401366,20191001,20190712,29,101
44401366,20190501,20190712,74,108
44401366,20190201,20190712,74,108
44401366,20190601,20190712,74,108
44406492,20190101,20190704,118,33
44406492,20190301,20190704,118,34
44406492,20191101,20190704,147,74
44406492,20190701,20190704,147,74
44406492,20191001,20190704,147,74
44406492,20190601,20190704,118,35
44406492,20190201,20190704,118,33
44406492,20191201,20190704,147,72
44406492,20190801,20190704,147,74
44406492,20190401,20190704,118,34
44406492,20190901,20190704,147,74
44406492,20190501,20190704,118,34
44407406,20190301,20190601,100,102
44407406,20190401,20190601,100,102
44407406,20190801,20190601,14,131
44407406,20191201,20190601,13,132
44407406,20190701,20190601,11,128
44407406,20190201,20190601,101,102
44407406,20190601,20190601,11,128
44407406,20191001,20190601,14,132
44407406,20191101,20190601,14,132
44407406,20190901,20190601,14,131
44407406,20190501,20190601,100,102
44407406,20190101,20190601,101,102
44418144,20191001,20190701,149,75
44418144,20190201,20190701,130,85
44418144,20191101,20190701,148,75
44418144,20190701,20190701,152,77
44418144,20190301,20190701,130,85
44418144,20190101,20190701,131,85
44418144,20190901,20190701,149,75
44418144,20190501,20190701,129,86
44418144,20190401,20190701,128,86
44418144,20190801,20190701,152,77
44418144,20191201,20190701,148,75
44418144,20190601,20190701,128,86
44421540,20190901,20190702,112,96
44421540,20190501,20190702,72,37
44421540,20190601,20190702,72,37
44421540,20191001,20190702,118,93
44421540,20190201,20190702,72,37
44421540,20191101,20190702,114,96
44421540,20190301,20190702,72,37
44421540,20190701,20190702,113,97
44421540,20190401,20190702,74,37
44421540,20190801,20190702,113,97
44421540,20191201,20190702,114,96
44421540,20190101,20190702,73,36
44425226,20191001,20190601,63,138
44425226,20191101,20190601,63,138
44425226,20190701,20190601,63,138
44425226,20190501,20190601,45,53
44425226,20190901,20190601,63,138
44425226,20190601,20190601,63,138
44425226,20191201,20190601,63,138
44425226,20190801,20190601,63,138
44425226,20190401,20190601,46,53
44425226,20190101,20190601,46,54
44436222,20190601,20190707,39,146
44436222,20190201,20190707,39,146
44436222,20190301,20190707,39,145
44436222,20190801,20190707,55,154
44436222,20190401,20190707,39,146
44436222,20191201,20190707,54,154
44436222,20191001,20190707,55,154
44436222,20190701,20190707,55,154
44436222,20191101,20190707,54,154
44436222,20190101,20190707,40,145
44436222,20190501,20190707,39,146
44436222,20190901,20190707,55,154
44445404,20190101,20190802,120,94
44445404,20190501,20190802,119,96
44445404,20190401,20190802,119,95
44445404,20190801,20190802,216,111
44445404,20190301,20190802,120,94
44445404,20190701,20190802,119,95
44445404,20190601,20190802,119,95
44445404,20190201,20190802,119,95
44445404,20190901,20190802,215,111
44455026,20190401,20190607,165,82
44455026,20190801,20190607,125,84
44455026,20191201,20190607,125,84
44455026,20190101,20190607,169,81
44455026,20190501,20190607,165,82
44455026,20190901,20190607,125,84
44455026,20191001,20190607,125,84
44455026,20190601,20190607,125,84
44455026,20190201,20190607,165,80
44455026,20190301,20190607,166,81
44455026,20190701,20190607,125,84
44455026,20191101,20190607,125,84
44458388,20190701,20190706,58,59
44458388,20191101,20190706,58,60
44458388,20190101,20190706,50,66
44458388,20190501,20190706,46,68
44458388,20190901,20190706,58,59
44458388,20191001,20190706,57,59
44458388,20190601,20190706,48,68
44458388,20191201,20190706,58,60
44458388,20190401,20190706,45,69
44458388,20190801,20190706,58,59
44458388,20190301,20190706,45,69
44472842,20190601,20190719,58,48
44472842,20191001,20190719,20,129
44472842,20191201,20190719,20,129
44472842,20190801,20190719,19,129
44472842,20190401,20190719,62,47
44472842,20190501,20190719,63,47
44472842,20190901,20190719,19,128
44472842,20190201,20190719,61,47
44472842,20190701,20190719,63,47
44472842,20190301,20190719,61,47
44472842,20191101,20190719,19,129
44482846,20190801,20190702,119,69
44482846,20191201,20190702,117,69
44482846,20190401,20190702,116,101
44482846,20190101,20190702,116,101
44482846,20191101,20190702,120,69
44482846,20191001,20190702,119,69
44482846,20190501,20190702,116,102
44482846,20190701,20190702,117,70
44482846,20190901,20190702,119,69
44482846,20190301,20190702,116,102
44482846,20190201,20190702,116,102
44482846,20190601,20190702,114,103
44483950,20190801,20190708,68,38
44483950,20190401,20190708,31,87
44483950,20191201,20190708,69,38
44483950,20191101,20190708,69,38
44483950,20190601,20190708,31,87
44483950,20190701,20190708,68,38
44483950,20190201,20190708,30,88
44483950,20191001,20190708,68,38
44483950,20190301,20190708,31,87
44483950,20190501,20190708,31,87
44483950,20190101,20190708,32,86
44483950,20190901,20190708,68,38
44489010,20190101,20190730,67,36
44489010,20190901,20190730,156,53
44489010,20190501,20190730,66,36
44489010,20191001,20190730,157,54
44489010,20191201,20190730,156,53
44489010,20190801,20190730,156,53
44489010,20190401,20190730,67,36
44489010,20190601,20190730,66,36
44489010,20191101,20190730,157,53
44489010,20190701,20190730,66,36
44489010,20190301,20190730,66,36
44489010,20190201,20190730,66,36
44493110,20191001,20190528,37,64
44493110,20191201,20190528,37,64
44493110,20191101,20190528,37,64
44493110,20190501,20190528,67,29
44493110,20190701,20190528,37,64
44493110,20190401,20190528,68,29
44493110,20190301,20190528,68,28
44493110,20190101,20190528,68,29
44493110,20190901,20190528,36,64
44493110,20190801,20190528,37,64
44493110,20190601,20190528,37,64
44493110,20190201,20190528,68,28
44501802,20190901,20190707,126,129
44501802,20190101,20190707,155,70
44501802,20190701,20190707,128,126
44501802,20191101,20190707,126,129
44501802,20190801,20190707,126,129
44501802,20191201,20190707,126,128
44501802,20191001,20190707,127,126
44501802,20190601,20190707,155,69
44507466,20190601,20190703,111,38
44507466,20190801,20190703,188,124
44507466,20190201,20190703,109,39
44507466,20190401,20190703,112,37
44507466,20190901,20190703,188,123
44507466,20190501,20190703,110,37
44507466,20190101,20190703,112,38
44507466,20191201,20190703,188,125
44507466,20191001,20190703,188,124
44507466,20190301,20190703,113,40
44507466,20190701,20190703,189,124
44507466,20191101,20190703,188,125
44514602,20191201,20190710,26,111
44514602,20190801,20190710,26,114
44514602,20190401,20190710,37,81
44514602,20190101,20190710,37,82
44514602,20190201,20190710,36,81
44514602,20190601,20190710,37,82
44514602,20191001,20190710,28,113
44514602,20190901,20190710,26,113
44514602,20190501,20190710,37,82
44514602,20191101,20190710,25,110
44514602,20190701,20190710,26,114
44514602,20190301,20190710,37,82
44515666,20190901,20190702,126,100
44515666,20190501,20190702,44,54
44515666,20190501,20190702,44,54
44515666,20190101,20190702,45,54
44515666,20191001,20190702,126,99
44515666,20191101,20190702,125,99
44515666,20190301,20190702,44,53
44515666,20190701,20190702,126,100
44515666,20190401,20190702,44,54
44515666,20190801,20190702,126,101
44515666,20190601,20190702,46,53
44515666,20190201,20190702,45,55
44515666,20191201,20190702,125,100
44534156,20191101,20190810,46,58
44534156,20190301,20190810,89,44
44534156,20190701,20190810,89,44
44534156,20190101,20190810,89,44
44534156,20190501,20190810,89,44
44534156,20190901,20190810,46,57
44534156,20191001,20190810,46,57
44534156,20190201,20190810,89,43
44534156,20190601,20190810,89,44
44534156,20191201,20190810,46,57
44534156,20190801,20190810,46,57
44534156,20190401,20190810,89,44
44540046,20191101,20190801,20,129
44540046,20191001,20190801,22,128
44540046,20190901,20190801,23,126
44540046,20190501,20190801,27,141
44540046,20190801,20190801,23,126
44540046,20190401,20190801,27,141
44540046,20191201,20190801,19,130
44540046,20190701,20190801,29,146
44540046,20190101,20190801,29,145
44540046,20190601,20190801,29,145
44540046,20190201,20190801,27,141
44540046,20190301,20190801,28,142
44541180,20190101,20190601,120,53
44541180,20190901,20190601,50,140
44541180,20190501,20190601,119,54
44541180,20191001,20190601,50,140
44541180,20190601,20190601,50,140
44541180,20190201,20190601,120,52
44541180,20190301,20190601,119,53
44541180,20191101,20190601,50,140
44541180,20190701,20190601,50,140
44541180,20190401,20190601,119,53
44541180,20191201,20190601,50,140
44541180,20190801,20190601,51,140
44551514,20190101,20190710,70,44
44551514,20190501,20190710,69,45
44551514,20190901,20190710,65,29
44551514,20191001,20190710,66,30
44551514,20190601,20190710,69,45
44551514,20190201,20190710,69,45
44551514,20190301,20190710,69,44
44551514,20191101,20190710,65,30
44551514,20190701,20190710,67,29
44551514,20191201,20190710,66,31
44551514,20190801,20190710,67,28
44551514,20190401,20190710,70,44
44554396,20190401,20190713,76,110
44554396,20190801,20190713,59,161
44554396,20191201,20190713,59,158
44554396,20190901,20190713,59,161
44554396,20190501,20190713,76,109
44554396,20190101,20190713,77,110
44554396,20191101,20190713,59,160
44554396,20190301,20190713,76,110
44554396,20190701,20190713,59,161
44554396,20190601,20190713,76,110
44554396,20191001,20190713,58,161
44554396,20190201,20190713,76,110
44561674,20191101,20190601,48,57
44561674,20190701,20190601,47,57
44561674,20190301,20190601,116,75
44561674,20190101,20190601,116,74
44561674,20191201,20190601,47,58
44561674,20190801,20190601,45,57
44561674,20190401,20190601,116,75
44561674,20190501,20190601,116,75
44561674,20191001,20190601,48,57
44561674,20190601,20190601,47,57
44561674,20190201,20190601,116,75
44561674,20190901,20190601,47,57
44568318,20191101,20190601,87,114
44568318,20190701,20190601,84,115
44568318,20190301,20190601,25,148
44568318,20190201,20190601,25,145
44568318,20190401,20190601,25,148
44568318,20191201,20190601,87,115
44568318,20190801,20190601,84,115
44568318,20190101,20190601,27,145
44568318,20190501,20190601,25,148
44568318,20190901,20190601,84,115
44568318,20190601,20190601,84,115
44568318,20191001,20190601,84,114
44571306,20190101,20190516,58,56
44571306,20190501,20190516,58,56
44571306,20190401,20190516,59,57
44571306,20191101,20190516,34,66
44571306,20190701,20190516,36,67
44571306,20190301,20190516,59,57
44571306,20190901,20190516,35,66
44571306,20190801,20190516,36,67
44571306,20191001,20190516,35,67
44571306,20190601,20190516,36,67
44571306,20191201,20190516,35,66
44571306,20190201,20190516,58,56
44575884,20191101,20190701,6,132
44575884,20190701,20190701,11,128
44575884,20190101,20190701,12,106
44575884,20190901,20190701,9,128
44575884,20190501,20190701,13,108
44575884,20190201,20190701,12,107
44575884,20191001,20190701,7,132
44575884,20190601,20190701,12,107
44575884,20191201,20190701,10,126
44575884,20190801,20190701,11,128
44575884,20190401,20190701,13,108
44575884,20190301,20190701,12,107
44576250,20190701,20190701,64,40
44576250,20190301,20190701,127,36
44576250,20190101,20190701,131,36
44576250,20191201,20190701,64,40
44576250,20190901,20190701,64,39
44576250,20190501,20190701,129,36
44576250,20190401,20190701,130,36
44576250,20190801,20190701,64,40
44576250,20190201,20190701,128,36
44576250,20190601,20190701,127,36
44576250,20191001,20190701,64,39
44576250,20191101,20190701,64,40
44587366,20190401,20190601,65,123
44587366,20190101,20190601,66,123
44587366,20190901,20190601,20,110
44587366,20190801,20190601,21,110
44587366,20191201,20190601,17,108
44587366,20190501,20190601,65,123
44587366,20191101,20190601,19,110
44587366,20190701,20190601,21,110
44587366,20190301,20190601,65,124
44587366,20190201,20190601,65,124
44587366,20190601,20190601,65,124
44587366,20191001,20190601,20,110
44589352,20191201,20190609,118,96
44589352,20190801,20190609,120,95
44589352,20190401,20190609,108,90
44589352,20190201,20190609,106,91
44589352,20191001,20190609,119,96
44589352,20190601,20190609,106,91
44589352,20190301,20190609,110,89
44589352,20190701,20190609,119,95
44589352,20191101,20190609,118,96
44589352,20190501,20190609,106,91
44589352,20190901,20190609,120,94
44589352,20190101,20190609,107,90
44610084,20190901,20190726,57,53
44610084,20190801,20190726,57,54
44610084,20191201,20190726,57,52
44610084,20190401,20190726,80,62
44610084,20191001,20190726,57,52
44610084,20190201,20190726,81,62
44610084,20190601,20190726,78,65
44610084,20191101,20190726,56,52
44610084,20190701,20190726,78,64
44610084,20190301,20190726,80,62
44610084,20190101,20190726,80,62
44610084,20190501,20190726,79,63
44612308,20190401,20190608,41,68
44612308,20190801,20190608,59,54
44612308,20191201,20190608,59,54
44612308,20191001,20190608,59,54
44612308,20190601,20190608,59,57
44612308,20190201,20190608,41,68
44612308,20190101,20190608,41,68
44612308,20190501,20190608,40,68
44612308,20190901,20190608,59,54
44612308,20190301,20190608,41,68
44612308,20191101,20190608,59,54
44612308,20190701,20190608,60,56
44619466,20191001,20190701,35,71
44619466,20190101,20190701,118,33
44619466,20190601,20190701,117,34
44619466,20190201,20190701,117,34
44619466,20191201,20190701,36,72
44619466,20190801,20190701,34,70
44619466,20190401,20190701,118,34
44619466,20190501,20190701,117,34
44619466,20190901,20190701,36,71
44619466,20190701,20190701,36,70
44619466,20191101,20190701,35,70
44619466,20190301,20190701,118,33
44632214,20190201,20190804,135,46
44632214,20191001,20190804,146,55
44632214,20190601,20190804,136,46
44632214,20190801,20190804,145,57
44632214,20190901,20190804,146,55
44632214,20190501,20190804,137,48
44632214,20190101,20190804,136,47
44632214,20191201,20190804,146,55
44632214,20190401,20190804,138,48
44632214,20191101,20190804,146,55
44632214,20190701,20190804,136,45
44632214,20190301,20190804,135,44
44635234,20190801,20190722,256,123
44635234,20190301,20190722,105,91
44635234,20190701,20190722,104,91
44635234,20191001,20190722,257,123
44635234,20191101,20190722,257,123
44635234,20190201,20190722,104,93
44635234,20191201,20190722,257,123
44635234,20190901,20190722,257,123
44635234,20190101,20190722,104,91
44641034,20190601,20190702,154,47
44641034,20190201,20190702,156,48
44641034,20191201,20190702,197,118
44641034,20190901,20190702,198,118
44641034,20190401,20190702,156,48
44641034,20190701,20190702,198,118
44641034,20190301,20190702,154,48
44641034,20191101,20190702,197,118
44641034,20191001,20190702,198,118
44641034,20190101,20190702,156,48
44641034,20190801,20190702,198,118
44641034,20190501,20190702,155,47
44643734,20190601,20190606,128,126
44643734,20190301,20190606,127,96
44643734,20191101,20190606,126,126
44643734,20191001,20190606,126,127
44643734,20191201,20190606,126,126
44643734,20190801,20190606,126,127
44643734,20190401,20190606,127,96
44643734,20190501,20190606,128,96
44643734,20190901,20190606,126,126
44643734,20190701,20190606,127,127
44661428,20190801,20190601,41,68
44661428,20191001,20190601,41,68
44661428,20190201,20190601,117,33
44661428,20190501,20190601,117,33
44661428,20190101,20190601,117,33
44661428,20190901,20190601,41,68
44661428,20190301,20190601,117,33
44661428,20190701,20190601,41,68
44661428,20191101,20190601,41,68
44661428,20191201,20190601,41,68
44661428,20190401,20190601,117,33
44665252,20190601,20190609,191,50
44665252,20191001,20190609,192,50
44665252,20190901,20190609,191,50
44665252,20190501,20190609,211,65
44665252,20190101,20190609,211,64
44665252,20190401,20190609,211,65
44665252,20191201,20190609,191,50
44665252,20190801,20190609,191,50
44665252,20190301,20190609,211,65
44665252,20190701,20190609,191,50
44665252,20191101,20190609,191,50
44665252,20190201,20190609,211,63
44678748,20191001,20190701,17,112
44678748,20190601,20190701,25,124
44678748,20190201,20190701,25,123
44678748,20190401,20190701,25,122
44678748,20190701,20190701,25,125
44678748,20191101,20190701,17,111
44678748,20190301,20190701,25,124
44678748,20190501,20190701,25,124
44678748,20190901,20190701,17,111
44678748,20190101,20190701,26,122
44678748,20190801,20190701,17,111
44678748,20191201,20190701,17,112
44702640,20190601,20190519,37,64
44702640,20191101,20190519,37,64
44702640,20190301,20190519,61,58
44702640,20190701,20190519,37,63
44702640,20190801,20190519,37,64
44702640,20190401,20190519,61,60
44702640,20191201,20190519,37,64
44702640,20190501,20190519,62,61
44702640,20190101,20190519,62,60
44702640,20190901,20190519,37,63
44702640,20190201,20190519,62,60
44702640,20191001,20190519,37,64
44715478,20191201,20190629,58,52
44715478,20190101,20190629,97,66
44715478,20190301,20190629,96,65
44715478,20190701,20190629,58,50
44715478,20191101,20190629,59,51
44715478,20190501,20190629,95,65
44715478,20190901,20190629,58,51
44715478,20190801,20190629,59,51
44715478,20190401,20190629,97,65
44715478,20190201,20190629,96,66
44715478,20190601,20190629,95,65
44715478,20191001,20190629,58,51
44730344,20190201,20190601,115,91
44730344,20190101,20190601,110,96
44730344,20190501,20190601,114,91
44730344,20190401,20190601,115,91
44730344,20191201,20190601,139,56
44730344,20190301,20190601,114,92
44733284,20191101,20190801,60,60
44733284,20190301,20190801,89,43
44733284,20190701,20190801,90,44
44733284,20191001,20190801,59,60
44733284,20190601,20190801,89,43
44733284,20190201,20190801,90,42
44733284,20191201,20190801,60,60
44733284,20190401,20190801,88,42
44733284,20190901,20190801,60,60
44733284,20190101,20190801,91,42
44733284,20190501,20190801,89,43
44737318,20190201,20190620,69,35
44737318,20190601,20190620,69,35
44737318,20191001,20190620,58,58
44737318,20190401,20190620,69,35
44737318,20190101,20190620,69,35
44737318,20190801,20190620,57,56
44737318,20191201,20190620,57,57
44737318,20190901,20190620,58,57
44737318,20190501,20190620,69,35
44737318,20190701,20190620,57,55
44737318,20190301,20190620,69,35
44737318,20191101,20190620,57,57
44740900,20191001,20190801,108,41
44740900,20190601,20190801,152,69
44740900,20190201,20190801,152,69
44740900,20190101,20190801,152,70
44740900,20190901,20190801,108,41
44740900,20190501,20190801,153,69
44740900,20191201,20190801,108,41
44740900,20190801,20190801,108,41
44740900,20190401,20190801,152,69
44740900,20191101,20190801,108,41
44740900,20190701,20190801,152,69
44740900,20190301,20190801,152,70
44746556,20191201,20190703,77,131
44746556,20190401,20190703,42,135
44746556,20190301,20190703,42,135
44746556,20191101,20190703,78,130
44746556,20190701,20190703,78,131
44746556,20190901,20190703,78,131
44746556,20190101,20190703,41,135
44746556,20190501,20190703,42,135
44746556,20190601,20190703,42,135
44746556,20190201,20190703,40,136
44746556,20191001,20190703,79,130
44746556,20190801,20190703,78,131
44751678,20191001,20190817,46,56
44751678,20191201,20190817,46,57
44751678,20190801,20190817,47,59
44751678,20190401,20190817,33,85
44751678,20190201,20190817,33,84
44751678,20190301,20190817,33,85
44751678,20190701,20190817,33,86
44751678,20190901,20190817,46,56
44751678,20191101,20190817,46,57
44751678,20190601,20190817,33,85
44751678,20190501,20190817,33,86
44751678,20190101,20190817,33,81
44756274,20190101,20190708,46,60
44756274,20190501,20190708,46,60
44756274,20190901,20190708,62,56
44756274,20191001,20190708,61,57
44756274,20191201,20190708,60,57
44756274,20190601,20190708,46,60
44756274,20190201,20190708,46,60
44756274,20190401,20190708,46,60
44756274,20190801,20190708,62,56
44756274,20191101,20190708,61,57
44756274,20190301,20190708,46,60
44756274,20190701,20190708,62,56
44758452,20191201,20190806,77,29
44758452,20190701,20190806,77,47
44758452,20191101,20190806,71,30
44758452,20191001,20190806,71,30
44758452,20190601,20190806,77,47
44758452,20190501,20190806,76,47
44758452,20190901,20190806,71,29
44758452,20190801,20190806,72,30
44763346,20190101,20190801,57,51
44763346,20190901,20190801,71,28
44763346,20190501,20190801,56,51
44763346,20191101,20190801,71,29
44763346,20190701,20190801,57,51
44763346,20190301,20190801,56,51
44763346,20190801,20190801,71,28
44763346,20191201,20190801,71,30
44763346,20191001,20190801,71,29
44763346,20190601,20190801,56,51
44763346,20190201,20190801,56,51
44763346,20190401,20190801,56,51
44768134,20190101,20190802,64,93
44768134,20191201,20190802,98,102
44768134,20190501,20190802,64,93
44768134,20190301,20190802,64,93
44768134,20190701,20190802,65,96
44768134,20190401,20190802,64,94
44768134,20190801,20190802,98,102
44768134,20190901,20190802,99,101
44768134,20191101,20190802,98,102
44768134,20190201,20190802,64,93
44768134,20190601,20190802,63,93
44768134,20191001,20190802,98,102
44768934,20190901,20190606,148,68
44768934,20190501,20190606,195,116
44768934,20190101,20190606,196,116
44768934,20191201,20190606,148,68
44768934,20190801,20190606,147,68
44768934,20190401,20190606,195,116
44768934,20190301,20190606,194,116
44768934,20190701,20190606,148,69
44768934,20191101,20190606,148,68
44768934,20191001,20190606,148,68
44768934,20190201,20190606,195,116
44768934,20190601,20190606,195,116
44774974,20190501,20190729,115,47
44774974,20190101,20190729,110,46
44774974,20191001,20190729,134,37
44774974,20190601,20190729,113,47
44774974,20190201,20190729,111,44
44774974,20191101,20190729,134,37
44774974,20190701,20190729,115,48
44774974,20190301,20190729,115,48
44774974,20190901,20190729,134,37
44774974,20190401,20190729,118,50
44774974,20190801,20190729,134,38
44774974,20191201,20190729,134,37
44777024,20190701,20190704,54,62
44777024,20191001,20190704,54,62
44777024,20190201,20190704,119,56
44777024,20190301,20190704,119,56
44777024,20191101,20190704,54,62
44777024,20190901,20190704,54,62
44777024,20190501,20190704,118,56
44777024,20190101,20190704,120,55
44777024,20191201,20190704,54,62
44777024,20190601,20190704,121,55
44777024,20190801,20190704,54,62
44777024,20190401,20190704,118,56
44786780,20191001,20190705,125,104
44786780,20190201,20190705,80,66
44786780,20190601,20190705,80,62
44786780,20191201,20190705,125,105
44786780,20190801,20190705,125,105
44786780,20190401,20190705,79,63
44786780,20190101,20190705,81,62
44786780,20190501,20190705,79,63
44786780,20190901,20190705,125,105
44786780,20190301,20190705,80,65
44786780,20191101,20190705,125,105
44786780,20190701,20190705,126,105
44808398,20190801,20190801,129,108
44808398,20191201,20190801,128,108
44808398,20190901,20190801,129,108
44808398,20190601,20190801,106,83
44808398,20190201,20190801,106,84
44808398,20190101,20190801,106,83
44808398,20190501,20190801,106,84
44808398,20190301,20190801,105,83
44808398,20190701,20190801,106,83
44808398,20191101,20190801,128,108
44808398,20191001,20190801,129,108
44808398,20190401,20190801,105,84
44821724,20191201,20190704,157,47
44821724,20190101,20190704,13,126
44821724,20190501,20190704,12,127
44821724,20190901,20190704,157,47
44821724,20191001,20190704,157,47
44821724,20190201,20190704,13,125
44821724,20190601,20190704,12,127
44821724,20190301,20190704,12,127
44821724,20190701,20190704,158,46
44821724,20191101,20190704,157,47
44821724,20190401,20190704,12,125
44821724,20190801,20190704,158,48
44829650,20191101,20190601,71,37
44829650,20190701,20190601,72,38
44829650,20190301,20190601,63,60
44829650,20190901,20190601,72,37
44829650,20190501,20190601,64,60
44829650,20190101,20190601,65,60
44829650,20191201,20190601,72,37
44829650,20190201,20190601,64,61
44829650,20190601,20190601,72,38
44829650,20190801,20190601,72,37
44829650,20190401,20190601,64,60
44829650,20191001,20190601,71,38
44832444,20190701,20190702,75,132
44832444,20190301,20190702,116,79
44832444,20191101,20190702,75,132
44832444,20191201,20190702,75,132
44832444,20191001,20190702,75,132
44832444,20190401,20190702,116,80
44832444,20190801,20190702,75,133
44832444,20190201,20190702,115,81
44832444,20190601,20190702,116,80
44832444,20190901,20190702,75,133
44832444,20190501,20190702,116,80
44847284,20191101,20190701,82,55
44847284,20190701,20190701,82,55
44847284,20190201,20190701,69,92
44847284,20190601,20190701,71,89
44847284,20191001,20190701,81,55
44847284,20190901,20190701,82,55
44847284,20190101,20190701,69,91
44847284,20190501,20190701,71,90
44847284,20190401,20190701,71,91
44847284,20190801,20190701,81,55
44847284,20191201,20190701,83,56
44847284,20190301,20190701,69,92
44858746,20190701,20190720,145,76
44858746,20190301,20190720,144,77
44858746,20191101,20190720,130,81
44858746,20190401,20190720,145,77
44858746,20190601,20190720,145,75
